Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;EFA_weighted;EFA_km_weighted;EFA_WTT_weighted;EFA_WTT_km_weighted;EFA_WTW_weighted;EFA_WTW_km_weighted
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;1.128282547;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;1.182110548;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;1.235938311;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;1.28976655;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;1.343593836;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;1.397421122;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;1.451249123;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;1.478162885;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;NMHC;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;0;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;2.44996E-05;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,0-1h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;4.74589E-05;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,1-2h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;7.08896E-05;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,2-3h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;9.69118E-05;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,3-4h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;0.000123189;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,4-5h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;0.000150564;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,5-6h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;0.00017794;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,6-7h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;0.000205315;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,7-8h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;0.00023269;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,8-9h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;0.000260066;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];motorcycle;2020;REF D HB41;SO2;Urban;TØ,9-10h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];pass. car;2020;REF D HB41;SO2;Urban;TØ,10-11h,0-1km;0.000287441;;;;;
2020_Average_perVehCat[4.1];HGV;2020;REF D HB41;SO2;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;TØ,10-11h,0-1km;0.0;;;;;
2020_Average_perVehCat[4.1];coach;2020;REF D HB41;SO2;Urban;TØ,10-11h,0-1km;0.0;;;;;
